,Name,Price,Discount,Amount,Category ID,Item ID,Shop ID
8880,Simplus máy hút bụi được điều chỉnh phù hợp với XCQI002,79.000,-20%,794,100010,19107398770,497364265
8881,Máy Xay Thực Phẩm Đa Năng Bear 0.6L B02U2/B02X5 - Hàng Chính Hãng - Bảo Hành 18 Tháng,459.000,-43%,"3,4k",100010,5778771501,342015257
8882,Bàn Ủi Hơi Nước PHILIPS GC1740 /20 - Hàng Chính Hãng,579.000,-17%,"4,8k",100010,4742347714,284593651
8883,Máy hút bụi giường nệm diệt khuẩn UV Jetzt V10 Pro cầm tay có dây,799.000,-41%,224,100010,23585851705,1102822922
8884,Bàn ủi hơi nước cầm tay Philips STH1000 /10|900W|nhỏ gọn ngăn chứa nước 85ml có thể tháo,769.000,-19%,"6,2k",100010,20001343397,284593651
8885,"Nồi Nấu Chậm Bear 0,8L Bản Mới 7 Chế Độ Nấu Chưng Yến, Hầm Hấp Ninh Cháo Cách Thủy Giữ Chọn Chất Dinh Dưỡng SB-NNC08",455.000,-45%,284,100010,25101501409,299293784
8886,"Máy hút bụi giường đệm diệt khuẩn UV JETZT, tặng kèm viên nén thơm",1.090.000,-47%,"15,7k",100010,8890217701,506810883
8887,[QUÀ TẶNG] Nồi nấu chậm Bear 0.8L,1.000.000,None,452,100010,11797364844,457785173
8888,Máy xay thịt PHILIPS HR1393 /00 0.7L - Hàng Chính Hãng,899.000,None,"2,6k",100010,7255290680,284593651
8889,Máy Lọc Không Khí Levoit Vital 100S 52m2 | Khử Mùi Diệt Khuẩn | Hút Lông Thú Cưng Cực Mạnh - Tặng Mars Petcare,3.190.000,-6%,"1,6k",100010,22341817559,681322306
8890,[Gift] Nồi điện đa năng GR-N15A,400.000,None,306,100010,22884671333,915815268
8891,"Máy hút bụi cầm tay có dây JETZT X9, lực hút 19.000PA",549.000,-44%,870,100010,21379938334,506810883
8892,"Bàn ủi hơi nước cầm tay LocknLock ENI223WHT ENI362BLU- Hàng chính hãng, mặt là phủ sứ, làm nóng nhanh 30s - JoyMall",739.000,-50%,"1,3k",100010,13215585977,195775920
8893,Gift_Nồi điện đa năng GR-N15A hiệu Gaabor,280.000,None,40,100010,24361442816,915815268
8894,Simplus Bộ phận lọc của máy hút bụi được điều chỉnh phù hợp với máy hút bụi 001,89.000,-25%,"3,8k",100010,12724886089,497364265
8895,Máy làm sữa hạt VD.STORE 1200 ml cối thủy tinh chịu nhiệt 6 chế độ nấu đa năng,585.000,-27%,"98,1k",100010,24111094697,728269177
8896,Máy hút bụi giường nệm diệt khuẩn UV Jetzt V10 Pro cầm tay có dây,779.000,-42%,"3,3k",100010,23829637705,506810883
8897,"Nước giặt Lix đậm đặc hương hoa anh đào túi 2.4Kg N2503 làm sạch cực nhanh vết bẩn, tăng gấp đôi sức mạnh giặt tẩy",69.000,-48%,"17,3k",100636,21326266682,779607831
8898,"Túi nước giặt OMO Matic 3,6kg/ 3,9Kg",184.000,-19%,"747,1k",100636,2820087763,26947756
8899,Viên thả bồn cầu gói 10 cục tẩy sạch mảng bám khử mùi hiệu quả - HUY TUONG,5.500,-45%,64k,100636,20616543073,466712775
8900,Máy đuổi muỗi JIASHI sóng siêu âm không bức xạ không gây tiếng ồn tiện lợi cho phòng khách,22.000,-17%,"2,8k",100636,17255505566,619003211
8901,Nước giặt Lix đậm đặc hương hoa chai 3.6kg làm sạch cực nhanh vết bẩn NGH10 tăng gấp đôi sức mạnh giặt tẩy quần áo,125.000,-40%,"4,9k",100636,17070921873,779607831
8902,Nước Vệ Sinh Lồng Máy Giặt Chỉ Sau 1 Lần Tẩy Sạch Cặn Bẩn Diệt Khuẩn 260ml RIN,13.000,-45%,"5,4k",100636,19949959537,430875526
8903,"Cuộn Giấy Lau Bếp Đa Năng, Khăn Giấy Thấm Dầu Mỡ Nhà Bếp Có Thể Tái Sử Dụng, Siêu Tiện Lợi  (ECOCO Việt Nam)",11.500,-18%,2k,100636,20184607479,533334347
8904,"Giấy rút lụa Top Gia 1 gói lớn 4 lớp siêu dai, mua 1 thùng 20 gói giá cực ưu đãi",13.900,-23%,"146,4k",100636,18747340559,550942423
8905,Hạt Lưu Hương Quần Áo Xả Vải Thơm MAIBA Tự Nhiên Dịu Nhẹ Lâu Phai Độc Đáo,8.000,-21%,"74,8k",100636,14113944762,458450498
8906,"Sáp thơm phòng khử mùi JYoohome Hương thơm dịu nhẹ cho phòng ngủ, nhà vệ sinh, ô tô, tủ quần áo",16.000,-54%,"31,2k",100636,20767437504,745623397
8907,Nước giặt Lix đậm đặc hương hoa túi 3.5kg làm sạch cực nhanh vết bẩn NG350 tăng gấp đôi sức mạnh giặt tẩy quần áo,111.100,-32%,"4,3k",100636,18405732860,779607831
8908,"Nước Giặt Hàn Quốc Chính Hãng Thương Hiệu Nuki Blue 2kg Hương Thơm Dịu Nhẹ,Mềm Vải Không Gây Kích Ứng An Toàn Với Làn Da",29.000,-36%,"38,3k",100636,21490995280,807425060
8909,"Bột thông cống cực mạnh HGO SUPER thông tắc bồn cầu, bồn rửa bát, đường ống siêu nhanh, siêu mạnh, siêu an toàn 250gram",49.000,-35%,"12,1k",100636,11953270326,215420419
8910,Nước giặt Lix đậm đặc hương nước hoa túi 3.5Kg sạch thơm như mới khử mùi nấm mốc NGH07 nước giặt bảo vệ da tay,115.000,-23%,"11,2k",100636,17670923056,779607831
8911,Máy Xông Tinh Dầu TẤM THỊ Humidifier H2O 300ml Khuếch Tán Phun Sương Tạo Ẩm Làm Thơm Mát Phòng Ngủ & Đuổi Muỗi,29.000,-47%,"8,9k",100636,16351079211,734334705
8912,"Xịt thơm quần áo Lovenose 100ml chiết xuất tinh dầu thiên nhiên thơm mát khửi mùi hôi, chai xịt thơm tủ quần áo",35.000,-50%,"6,7k",100636,25803667963,906045332
8913,"Túi Nước Giặt Xả Hàn Quốc Nuki Special 3kg Hương Nắng Mai Thơm Dịu Nhẹ, Mềm Vải Không Gây Kích Ứng An Toàn Với Làn Da",94.000,-37%,"36,5k",100636,23015301707,807425060
8914,"Nước giặt Lix Siêu sạch hương hoa anh đào 3.5kg N2504 làm sạch cực nhanh vết bẩn, tăng gấp đôi sức mạnh giặt tẩy",109.000,-36%,"1,7k",100636,14590150387,779607831
8915,Combo 2 Túi nước giặt Lix đậm đặc hương hoa túi 3.5kg làm sạch cực nhanh vết bẩn 2C-NG350,205.000,-27%,"7,5k",100636,18447642269,779607831
8916,"Cây lau kính đa năng Kitimop-3in1 chổi lau kính, gạt chùi kính 3 trong 1, nhỏ gọn tiện lợi hiệu quả",25.000,-44%,"7,6k",100636,17272522146,76219330
8917,"JIUAN Túi Rác Có Quai Kích Thước Lớn 50x45cm, Dày Dai, Túi Nilong Đựng Rác Đồ Nhà Bếp HRY23C00FM",16.000,-56%,406,100636,25852396703,1032548076
8918,Nước Rửa Chén Bát Sunlight Chanh 100 Sạch Nhanh Xả Bọt Nhanh Rửa Sạch Dầu Mỡ 3.6kg,102.000,-3%,"30,6k",100636,453908626,26947756
8919,Giấy ăn rút cao cấp Top Gia thùng 30 gói/ túi 16 gói 4 lớp mix 3 màu cực xinh,67.000,-40%,15k,100636,12926273179,550942423
8920,Máy Xịt Thơm Phòng Tự Động Máy Khuếch Tán Tinh Dầu 5 chế độ xông hương thơm nhẹ dịu - Huy Tưởng Trading,22.000,-46%,300,100636,24651913352,466712775
8921,Gel Khử Mùi Bồn Cầu Tấm Thị Dạng Thạch Hình Bông Hoa Gel Thơm Khử Mùi Nhà Tắm Với 6 Hương Thơm Khử Mùi Diệt Khuẩn,4.500,-50%,7k,100636,20151011830,734334705
8922,"Combo 2 túi nước giặt Lix Siêu Sạch Hoa Anh Đào dung tích 2.4kg/túi, 2C-N2503 - Lixco Việt Nam",129.000,-41%,"14,1k",100636,19831986095,779607831
8923,Hộp làm thơm tủ quần áo/gia đình GUYSHERO trong lành khử mùi hôi độc đáo,1.990,-49%,"11,2k",100636,12839164220,112361139
8924,[HC Gift] Gel Tẩy Bồn Cầu Vim Trắng Sáng | 450ml/chai,200.000,None,4k,100636,13213611669,26947756
8925,"Viên Thả Bồn Cầu, Combo 10 viên thả bồn cầu  tẩy sạch mảng bám khử mùi Hàn Quốc",11.000,-39%,"4,7k",100636,19431394687,430875526
8926,"Túi Thơm Để Tủ Quần Áo, Thơm Phòng Treo Xe Ô Tô Nhiều Mùi Hương MAIBA",6.000,-50%,"97,6k",100636,21351674528,458450498
8927,"Khăn giấy rút Top Gia treo tường đa sắc 1280 tờ, dập vân 4D, siêu dai và mềm mịn",40.000,-42%,"227,6k",100636,19192149998,1016604648
8928,"Máy Xông Tinh Dầu GODWELL Xịt Thơm Phòng Tự Động, Khuếch Tán 5 Chế Độ Xông Hương Nước Hoa MTD01",27.000,-40%,2k,100636,24752152564,537152509
8929,Lọ Khuếch Tán Tinh Dầu VaromaS Thơm Phòng Thiên Nhiên Bản Sang Trọng Tự Khuếch Tán Thanh Lọc Decor KT32 KT36 KT60 50ml,25.900,-29%,"6,8k",100636,13802586731,272997296
8930,Màng Bọc Thực Phẩm Co Giãn Siêu Dai Có Chun Hình Gấu Set 100 chiếc Tiện Lợi RIEM,7.000,-42%,"2,4k",100636,4590725319,430886634
8931,cặp tẩy đa năng king clean,10.000,-67%,638,100636,21586621542,549753627
8932,Khăn Giấy Ướt Mini Bỏ Túi Dễ Thương Túi 8 Gói Tiện Lợi RIEM,5.800,-26%,"3,3k",100636,22809949180,430886634
8933,"Nước giặt quần áo em bé Dnee 3000ml- Nước Giặt Xả Cho Trẻ Em an toàn 1400ml, Chính hãng Công ty Đại Thịnh 1",129.000,-46%,396,100636,24160949874,726992246
8934,Nước giặt Thái Lan Hygiene túi 1800ml kết hợp xả vải giúp áo quần thơm lâu hàng chính hãng,83.000,-45%,260,100636,24360951005,726992246
8935,"[Nội Địa Đức] Dung Dịch Tẩy Lồng Máy Giặt ORO Làm Sạch Cặn Bẩn Lồng Giặt 250ml Vệ Sinh Lồng Máy Giặt, Đường Ống",55.000,-50%,"17,2k",100636,19912933483,797495997
8936,Cốc Thả Bồn Cầu Dạng Sáp Tan Chậm Sử Dụng Tới 2400 Lượt Xả KoMo Toilet Cleaner,29.500,-26%,"6,6k",100636,23579217127,1034395106
8937,"Bóng Giặt Quần Áo Cầu Gai Sinh Học METIS, Bóng Giặt Đồ Cực Sạch Quần Áo Giặt Đồ Thông Minh Chống Nhăn Hiệu Quả",9.000,None,541,100636,24160677532,541159916
8938,"Màng bọc thực phẩm gấu set 100c  Vân Phương Shop bảo quản thực phẩm tươi ngon tránh sự xâm nhập của vi khuẩn, bụi bẩn",6.800,None,"2,3k",100636,20177662155,925133557
8939,Nước giặt Lix sạch thơm hương ngàn hoa TÚI sạch nhanh vết bẩn N7403 và N7402 thơm hơn và lưu hương hơn - Lixco Việt Nam,95.000,-46%,"1,4k",100636,20992146990,779607831
8940,"3 cuộn (1kg) túi đựng rác sinh học tự phân hủy cỡ nhỏ, trung, đại loại màu và đen",27.470,-22%,16k,100636,20758373739,881304404
8941,Túi Thơm Để Tủ Quần Áo WIACHNN Hương Hoa Thơm Phòng Treo Xe Phòng Ngủ,6.900,-1%,"8,9k",100636,23740667138,424522910
8942,Khăn Giấy Ướt Mini Hoạt Hình Cao Cấp Bỏ Túi Tiện Lợi RIN,25.000,-58%,3k,100636,22409950761,430875526
8943,Nước Giặt Hàn Quốc Blue Deep Clean 2100ml [Hoả tốc HN] Chính Hãng,40.000,-38%,"42,6k",100636,18533082170,439314619
8944,"Túi Màng bọc thực phẩm JYoohome chất liệu PE co giãn có chun siêu dai, Túi gấu bọc đồ ăn thực phẩm có thể tái sử đụng",14.000,-50%,"3,5k",100636,17385427345,745623397
8945,Viên Thông Cống Vỉ 10 Viên Làm Tan Cặn Bẩn Đường Ống Cống Bồn Cầu An Toàn Đường Ông Nước RIN,29.000,-42%,"1,7k",100636,23071775044,430875526
8946,Tẩy Đa Năng King clean Dr.C tẩy mốc cóc 1000ml,16.170,-23%,"4,2k",100636,25452370792,530730111
8947,"Bóng Giặt Quần Áo Cầu Gai Sinh Học METIS, Giặt Đồ Cực Sạch Quần Áo Giặt Đồ Thông Minh Chống Nhăn Hiệu Quả",9.000,None,544,100636,24010674262,541159916
8948,Tinh Dầu Thơm Phòng WIACHNN 100ml Hương Liệu Thiên Nhiên Tự Khuếch Tán B100,54.000,-51%,"15,3k",100636,9671331553,424522910
8949,Bột tẩy lồng vệ sinh máy giặt Smile Mom Sandokkaebi NPP chính hãng G20SHOP,25.000,-13%,"30,2k",100636,6331373569,39353728
8950,Giấy Ăn Gấu Trúc Hanky Thùng 30 Khăn Giấy Vệ Sinh Rút Tiện Lợi Gói 300 Tờ 4 Lớp Siêu Dai Mềm Mại An Toàn Bằng Bột Gỗ,41.000,-41%,"2,7k",100636,21953794956,710716183
8951,( 2.1KG ) NƯỚC GIẶT CAO CẤP CÔNG NGHỆ NHẬT BẢN WASEN HƯƠNG NGÀN HOA - NƯỚC GIẶT  SIÊU SẠCH SIÊU MẠNH 10X,59.000,-40%,451,100636,21495582160,1085397920
8952,"Nước giặt xả sắc hương Top Gia can 2L, thơm dịu nhẹ, giúp làm sạch và mềm quần áo",42.000,-56%,405,100636,24700364709,1016604648
8953,"Bột thông cống cực mạnh HGO SUPER thông tắc bồn cầu, bồn rửa bát, đường ống siêu nhanh, siêu mạnh, siêu an toàn 250gram",49.000,-35%,"5,8k",100636,12680847113,223295470
8954,Combo 2 Túi nước giặt Lix đậm dặc hương nước hoa 3.5Kg bảo vệ da tay sạch thơm như mới - 2C-NGH07,205.000,-29%,"7,8k",100636,16085744562,779607831
8955,"Dụng cụ chùi rửa ly, cốc, bình Bam House cầu vồng cao cấp CR01",11.000,-25%,4k,100636,2340619250,92713683
8956,[HC GIFT] - Nước lau sàn Sunlight Tinh dầu thảo mộc Ngăn côn trùng | Chai 900g,500.000,None,"51,3k",100636,23133565009,26947756
8957,Nước rửa chén Sunlight chanh 100 mới đánh bay dầu mỡ cứng đầu túi 3.5kg,92.000,-2%,"45,8k",100636,7517755534,26947756
8958,"Combo 2 Túi Nước giặt OMO Matic Cửa trên 3,6kg/3,9Kg/túi",369.000,-19%,"52,7k",100636,11575337511,26947756
8959,Túi viên giặt tiện lợi OMO 3 trong 1 (30 viên/túi),105.000,-21%,"16,7k",100636,22255297146,26947756
8960,Combo 5 bịch giấy ăn giấy rút Silkwell giấy lụa cao cấp khổ lớn 280 tờ hàng chính hãng RM mềm mịn dẻo dai SW01,100.000,None,268,100636,25857409270,1082854689
8961,"Nước giặt xả Hygiene Thái Lan đậm đặc lưu hương lâu, combo nước giặt xả Thái Lan chính hãng",86.000,-43%,"37,1k",100636,24361934972,720604976
8962,"Bột giặt Lix Extra hương nước hoa 2,4Kg EH030 tăng gấp đôi sức mạnh giúp quần áo sạch thơm lâu cho giặt tay và máy",69.000,-36%,"5,3k",100636,20705406225,779607831
8963,Nước xả vải LIXSOFT hương hoa hồng 3.6L - xả quần áo lưu hương trên từng sợi vải - LSH36,109.000,-24%,"5,6k",100636,18005739985,779607831
8964,"Combo 2 Túi Nước Giặt Hàn Quốc Chính Hãng Thương Hiệu Nuki Blue 2kg Hương Thơm Dịu Nhẹ,Mềm Vải",114.000,-19%,"7,2k",100636,21391340621,807425060
8965,"Thuốc diệt kiến sinh học SAMI, chế phẩm diệt kiến gián tận gốc, hiệu quả 100%, an toàn cho sức khoẻ - SAMI SAMI",8.400,-30%,"6,8k",100636,22714293872,927083553
8966,"Giấy ăn rút Top Gia, thùng 30 gói/16 gói 4 lớp cao cấp tiện lợi",67.000,-44%,"145,8k",100636,10472886486,550942423
8967,"Túi rác tự huỷ sinh học Inochi có quai tiện dụng dạng cuộn nhiều màu, nhiều mùi hương - Tiêu chuẩn nhật bản",19.430,-55%,"7,1k",100636,23965884250,447742001
8968,Combo 2 Nước Tẩy Bồn Cầu Vim Diệt Khuẩn (880ml/chai) - Xanh Biển,70.000,-8%,"53,6k",100636,8569400246,26947756
8969,"Giấy ăn rút Topgia thùng 40 gói đa sắc cao cấp 240 tờ 4 lớp, dập vân 4D, mềm mịn, thấm hút tốt",89.000,-50%,"12,2k",100636,22352022576,1016604648
8970,"Nước giặt xả Hygiene Thái Lan đậm đặc lưu hương lâu, combo nước giặt xả Thái Lan chính hãng",85.000,-43%,"39,1k",100636,25263832733,724401812
8971,"Nước giặt quần áo em bé Dnee 3000ml -Nước Giặt Xả Cho Trẻ Em an toàn túi 550ml, Chính hãng Công ty Đại Thịnh ...",67.000,-50%,"1,1k",100636,20181397381,299788945
8972,Khăn giấy ướt mini siêu tiện lợi 8 gói/ bịch,4.000,-8%,"1,9k",100636,23488978239,779481936
8973,"Túi rác tự huỷ sinh học Inochi có quai tiện dụng dạng cuộn nhiều màu, nhiều mùi hương dài và dai hơn 20%",39.500,-50%,"40,7k",100636,4484223144,415026290
8974,Khăn lau dùng 1 lần Top Gia đa năng tiện lợi cho mọi gia đình,27.000,-48%,"27,2k",100636,17446209350,550942423
8975,Màng bọc thực phẩm -PE Shinsen INOCHI  giúp bảo quản thực phẩm an toàn tiện lợi và bảo vệ sức khỏe MANGBOC,58.460,-26%,"2,9k",100636,6289407499,447742001
8976,Giấy Thơm Quần Áo BOUNCE Nhập USA Chính Hãng Tách Lẻ 10 Tờ Mẫu Mới Nhất Thơm Mát Mềm Mại Chống Nhăn Chống Tĩnh Điện NATO,5.000,-50%,"2,6k",100636,22505815276,649419310
8977,Combo 2 Túi 1 Can Nước Giặt Xả Hương Thảo Mộc Nuki Blue 6kg Lưu Hương Đậm Sâu,179.000,-19%,"3,2k",100636,16398291853,807425060
8978,Combo Tẩy Lồng Máy Giặt Camilla 300gr + Tẩy Mốc Gioăng Cao Su Cao Cấp Camilla 100gr. Giúp Làm Và Loại Bỏ Vi Khuẩn Nâm Mố,125.000,-19%,"8,5k",100636,23975587134,7162813
8979,Thuốc Diệt Chuột Thái Lan Nâng Cấp Công Thức Cực Mạnh Không Hại Với Người Và Động Vật Tiện Lợi RIEM,41.000,-16%,1k,100636,22376903194,430886634
8980,"Siêu tẩy dầu mỡ Dr.C  tẩy sạch lưới lọc máy hút mùi, mặt bếp ga, bếp từ, tường khu vực bếp,vật dụng nhà bếp, Chính Hãng",120.000,-11%,"1,5k",100636,9897808554,375417492
8981,Nước giặt Hygiene Expert  Wash Thái Lan 1800ml siêu sạch siêu thơm hàng chính hãng,86.000,-43%,"35,2k",100636,25411110170,726991186
8982,"Nước lau sàn Sunlight BIOSHIELD Ngăn côn trùng hiệu quả | Túi 3,4 KG | Chanh Yuzu & Sả | Quế & Cam Bergamot",70.000,-5%,"23,6k",100636,18249909471,26947756
8983,Nước Xả Vải DOWNY Hương Nước Hoa Cao Cấp Túi 4l Hương Đam Mê/ Huyền Bí/ Nắng Mai,254.000,-15%,"18,4k",100636,14976904488,148910286
8984,"Máy tạo khói có đèn Máy phun khói dùng cho tiểu cảnh,non bộ,thác phong thuỷ,hồ cá",29.900,-39%,610,100636,20095821237,112361139
8985,Sáp Thơm Hoa Khô MAIBA Treo Tủ Quần Áo Giầy Dép Khử Mùi Thơm Phòng,42.000,-21%,"3,9k",100636,16273512177,657408192
8986,Gel Khử Mùi Bồn Cầu JYoohome Khử Mùi Gel Làm Thơm Nhà Vệ Sinh Phòng Tắm Diệt Khuẩn - Hàng Chuẩn Có Hộp,18.000,-40%,"4,2k",100636,23135782440,745623397
8987,"Dầu diệt mối, diệt côn trùng tận gốc siêu mạnh dạng xịt 473ml - HUY TUONG",40.200,-42%,"1,3k",100636,11614441334,466712775
8988,"Sáp thơm hoa khô nước hoa MAIBA hương tự nhiên khử mùi, làm thơm phòng tủ quần áo hình bầu dục",37.000,-38%,"12,5k",100636,13524111077,458450498
8989,Giấy vệ sinh Hà Nội SILK giấy đa năng RM không lõi 3 lớp màu xanh tan nhanh trong nước bịch 10 cuộn GL05,88.000,None,"5,6k",100636,20985400801,1082854689
8990,Thuốc Diệt Gián Nhật Bản 12 Viên Cực Kì Hiệu Quả Không Mùi An Toàn Cho Trẻ Em Và Vật Nuôi RIN,29.000,-45%,"1,4k",100636,18950010071,430875526
8991,"QIANHUAN Túi rác tự huỷ sinh học i có quai tiện dụng dạng cuộn nhiều màu, nhiều mùi hương dài và dai hơn 20% ULD23C0HDY 51Z231219",15.000,-53%,262,100636,23788711582,1058247073
8992,"Hạt Khử Mùi Làm Mát Khẩu Trang Hộp 100 Viên, Hạt Tạo Hương Thơm Khử Mùi Khẩu Trang Nhiều Mùi Hương Trái Cây",7.900,-48%,820,100636,23760040938,734334705
8993,Khăn lau mặt dùng 1 lần dạng spa túi rút 80 khăn LIKADO kích thước (20x20cm)(1 túi),38.000,-37%,"8,2k",100636,17094539322,645339201
8994,"Thuốc diệt gián sinh học AMB, Viện Hàn lâm khoa học Việt Nam, diệt tận gốc tất cả các loại gián, hiệu quả, an toàn.",29.000,-40%,"11,2k",100636,22971075567,448597849
8995,Bột Tẩy Lồng Máy Giặt Hàn Quốc SANDOKKAEBI Siêu Sạch SMILE MOM,24.990,-44%,"7,4k",100636,21474449323,439314619
8996,Nước Rửa Chén Bát Sunlight 100% Gốc Thực vật Thiên nhiên/Trà Xanh| Túi 3.4KG,109.000,-4%,"72,7k",100636,2824221784,26947756
8997,Giấy Gấu PANDA chất dai mềm mịn 3 lớp combo TRẢI NGHIỆM SẢN PHẨM CÙNG QUÀ TẶNG,12.500,-25%,"12,2k",100636,20726054622,65406315
8998,"Bột giặt Lix Extra hương nước hoa 5.5kg EH554 tăng gấp đôi sức mạnh giặt tẩy quần áo sạch thơm lâu cho giặt tay, máy",159.000,-16%,"9,5k",100636,17170483848,779607831
8999,Máy Khuếch Tán Tinh Dầu Tấm Thị Hình Trụ Phun Sương Tỏa Hương Tạo Ẩm Cho Phòng Ngủ & Xe Hơi Khử Mùi Ẩm Mốc Diệt Khuẩn,29.000,-43%,"5,3k",100636,19730676589,734334705
9000,Vợt muỗI HAKEN - pin Lead acid 250mah-500mah VM05-06-09 - 3 màu tùy chọn,59.400,-46%,"2,8k",100636,22422850889,904388755
9001,"Bóng Giặt Quần Áo Cầu Gai Sinh Học, Bóng Giặt Đồ Cực Sạch Quần Áo Giặt Đồ Thông Minh Chống Nhăn Hiệu Quả GODWELL_BG01",17.000,-32%,"1,2k",100636,22160197523,541060388
9002,"Siêu tẩy mốc chính hãng Dr.C tẩy mốc trên mọi bề mặt áo quần, sàn nhà, tường nhà, không bào mòn bề mặt, xịt là sạch",46.000,-29%,"3,7k",100636,18426300412,375417492
9003,Vợt Muỗi kiêm Đèn Bắt Muỗi 2 trong 1 Pin sạc MaxSpect máy bắt muỗi sử dụng đèn uv - Bảo hành 12 tháng  VM01,120.000,-52%,"1,4k",100636,17999204748,1077510867
9004,"Giấy ăn rút đa sắc Topgia thùng 40 gói cao cấp 240 tờ 4 lớp, dập vân 4D chắc chắn, mềm mịn, thấm hút tốt",96.300,-43%,2k,100636,22778518736,1016604648
9005,Nước Giặt Đồ Lót Sinh Học Trà Xanh Nano Bạc KOMO Chai 500ml Cân Bằng PH Hỗ Trợ Cải Thiện Các Vấn Đề Vùng Nhạy Cảm,25.000,-61%,587,100636,20795557249,1034395106
9006,"Viên Tẩy Lồng Máy Giặt ,Viên Vệ Sinh Lồng Máy Giặt Công Nghệ Mới Diệt khuẩn 99% và Tẩy Sạch Cặn Máy Giặt",12.500,-31%,"1,1k",100636,14691178992,430886634
9007,Chai Xịt Chống Rỉ Sét Và Bôi Trơn RP7- Hàng chính hãng SELLEYS - Trọng lượng 150gr/175gr/300gr/350gr,79.000,-56%,"1,4k",100636,17294046652,977013758
9008,Viên Thả Bồn Cầu tẩy sạch mảng bám khử mùi Hàn Quốc Combo 10 RIEM,8.500,-32%,"2,2k",100636,20131392503,430886634
9009,"Tẩy cặn canxi inox nhà tắm Juliplus siêu tẩy rửa cặn bám trên vòi sen, vòi nước và vệ sinh vách kính, bồn sứ, gương soi",89.000,-34%,"4,7k",100636,18051931265,429220422
9010,"Cốc Tẩy Vệ Sinh Bồn Cầu Hàn Quốc Nuki 380g, Công Nghệ Độc Quyền Đánh Bay Vi Khuẩn và Chất Gây Ố Bồn Cầu",33.000,-40%,"46,4k",100636,20627511514,807425060
9011,"Đèn Máy Bắt Muỗi Thông Minh Cao Cấp TuLi TL010, Thu Hút Diệt Đuổi Côn Trùng, Hiệu Quả An Toàn Không Độc Hại",289.000,-42%,3k,100636,21957209975,295550759
9012,[HC Gift] Nước rửa chén Sunlight Thiên nhiên Muối khoáng Lô hội 100% Gốc thực vật Chai 370g,200.000,None,"48,4k",100636,23358795081,26947756
9013,1 Hộp Tẩy Lồng Máy Giặt Cao Cấp Camilla Giúp Làm Sạch Và Loại Bỏ Cặn Bẩn Hiệu Quả 99% - Hộp 300gr,60.000,-33%,"2,3k",100636,22249102843,7162813
9014,"Chai Xịt Xả Vải Khô Nuki 100ml Hương Nước Hoa Lưu Hương Mềm Vải,Tinh Dầu Thơm Quần Áo",45.000,-44%,6k,100636,18035250470,807425060
9015,"Nước giặt quần áo em bé Dnee 3000ml- Nước Giặt Xả Cho Trẻ Em an toàn 1400ml, Chính hãng Công ty Đại Thịnh",107.000,-49%,"3,3k",100636,19791535948,299786200
9016,Nước Xả Vải Hygiene Thái Lan 1150ml EXPER CARE Đậm Đặc Gói Lớn Hương Hoa Tự Nhiên.,83.000,-46%,1k,100636,24261109049,726991186
9017,"Combo 2 Túi Nước giặt OMO Matic Cửa trước 3,6kg/túi",369.000,-19%,"36,8k",100636,12447308191,26947756
9018,Máy loại bỏ bóng lông/ xơ vải/ vết bẩn JIASHI thiết thực tiện dụng,55.000,-49%,"4,7k",100636,14791196587,619003211
9019,Túi Nước Giặt NUKI PREMIUM Đen Huyền Bí Phiên Bản Đặc Biệt  3600ml,145.000,-27%,"1,8k",100636,21284288080,807425060
9020,"Cốc Thả Bồn Cầu Smile Mom - Sạch Sâu, Khử Mùi, Diệt Khuẩn",28.999,-47%,"1,1k",100636,25805026630,439314619
9021,Combo 2 Nước lau bếp Sunlight Chanh & Baking soda|Phiên bản nâng cấp từ Cif|Đánh bay 100% dầu mỡ|Chai 500ml,66.000,-3%,"14,1k",100636,20862335301,26947756
9022,[HC Gift] Nước Xả Vải Comfort Thiên Nhiên Thanh Khiết Túi 120ml - Hương Hoa Anh Đào & Đào Tươi,200.000,None,"4,7k",100636,25803646619,26947756
9023,Miếng Rửa Chén Bát YEUBEVN Mút Bọt Biển Kháng Khuẩn Họa Tiết Hoạt Hình Đáng Yêu Siêu Thấm Hút,5.000,-49%,530,100636,18382248525,977046788
9024,Xịt thơm quần áo JULYHOUSE 20ml/280ml chiết xuất tinh dầu thiên nhiên thơm mát,25.000,-23%,"44,6k",100636,8489030877,91686190
9025,Nước giặt Thái Lan Hygiene túi 1800ml kết hợp xả vải giúp áo quần thơm lâu hàng chính hãng,82.000,-37%,191,100636,24911110152,726991186
9026,Lọ tỏa hương thơm phòng khử mùi thế hệ mới Lovenose Aikomi 250ml,50.000,-38%,"6,3k",100636,23168408086,65533588
9027,Nước Xịt Thơm Quần Áo Cao Cấp Lưu Hương Quần Áo Giày Dép Khử Mùi Cơ Thể CaPri Cool 100ML ( 7 Mùi Hương),74.000,-26%,"4,8k",100636,6292114452,424522910
9028,"Diệt gián Nhật Bản hộp 12 viên Barracks Cap, Viên diệt gián sinh học an toàn, hiệu quả, nhanh chóng",49.000,-18%,"7,2k",100636,21392146370,225633732
9029,Sáp thơm phòng khử mùi Mr.Fresh Pure Aroma 230g cao cấp,38.000,-42%,"17,3k",100636,4852501749,8492592
